open;high;low;close;volume;timestamp;symbol
7029.73;7030.36;7014.40;7014.52;1593;2019-03-08 01:00:00;^NDX
7014.40;7020.91;7006.79;7020.04;2092;2019-03-08 02:00:00;^NDX
7019.79;7026.68;7015.42;7021.56;1605;2019-03-08 03:00:00;^NDX
7021.31;7023.07;7011.96;7015.09;1575;2019-03-08 04:00:00;^NDX
7014.96;7014.96;7004.60;7005.61;902;2019-03-08 05:00:00;^NDX
7005.24;7009.99;6999.26;7003.39;1295;2019-03-08 06:00:00;^NDX
7003.14;7004.76;6989.65;6989.66;1307;2019-03-08 07:00:00;^NDX
6989.91;6991.78;6974.69;6976.56;1697;2019-03-08 08:00:00;^NDX
6977.19;6996.06;6976.69;6983.83;2570;2019-03-08 09:00:00;^NDX
6983.46;6995.33;6982.22;6984.73;1936;2019-03-08 10:00:00;^NDX
6984.60;6991.12;6974.86;6985.00;1802;2019-03-08 11:00:00;^NDX
6984.87;6992.01;6978.41;6981.78;1418;2019-03-08 12:00:00;^NDX
6981.91;6988.53;6977.31;6978.56;1701;2019-03-08 13:00:00;^NDX
6977.56;6984.80;6951.09;6952.34;4757;2019-03-08 14:00:00;^NDX
6952.72;6973.63;6935.73;6961.41;10397;2019-03-08 15:00:00;^NDX
6961.17;6995.22;6940.67;6977.21;11311;2019-03-08 16:00:00;^NDX
6977.34;7000.14;6973.98;6978.85;8835;2019-03-08 17:00:00;^NDX
6978.98;6982.10;6956.42;6958.53;5785;2019-03-08 18:00:00;^NDX
6958.66;6979.53;6955.30;6973.26;5004;2019-03-08 19:00:00;^NDX
6973.14;7007.83;6966.67;6998.20;5207;2019-03-08 20:00:00;^NDX
6998.33;7019.06;6980.51;7016.07;7463;2019-03-08 21:00:00;^NDX
7015.94;7029.08;7013.32;7027.83;1859;2019-03-08 22:00:00;^NDX
7019.04;7030.55;7015.69;7015.82;1403;2019-03-11 00:00:00;^NDX
7015.94;7019.57;6995.59;6998.34;2290;2019-03-11 01:00:00;^NDX
6998.47;7025.48;6997.09;7024.23;3503;2019-03-11 02:00:00;^NDX
7024.11;7029.11;7017.62;7022.50;2539;2019-03-11 03:00:00;^NDX
7022.63;7030.51;7020.63;7028.90;1414;2019-03-11 04:00:00;^NDX
7029.02;7039.52;7029.02;7029.67;640;2019-03-11 05:00:00;^NDX
7030.17;7034.05;7025.93;7029.56;1334;2019-03-11 06:00:00;^NDX
7029.69;7036.72;7026.45;7036.09;756;2019-03-11 07:00:00;^NDX
7037.09;7047.60;7033.71;7043.98;1527;2019-03-11 08:00:00;^NDX
7044.60;7046.48;7030.88;7030.88;2328;2019-03-11 09:00:00;^NDX
7030.76;7040.65;7028.51;7040.40;1653;2019-03-11 10:00:00;^NDX
7040.27;7046.92;7037.54;7042.05;1493;2019-03-11 11:00:00;^NDX
7042.42;7053.31;7039.18;7045.94;1509;2019-03-11 12:00:00;^NDX
7046.06;7060.45;7040.71;7054.96;2092;2019-03-11 13:00:00;^NDX
7055.33;7095.16;7042.72;7092.92;6787;2019-03-11 14:00:00;^NDX
7092.79;7118.79;7092.42;7117.84;9007;2019-03-11 15:00:00;^NDX
7117.97;7140.18;7114.51;7138.26;6738;2019-03-11 16:00:00;^NDX
7138.51;7148.34;7132.91;7139.49;5561;2019-03-11 17:00:00;^NDX
7139.62;7156.10;7137.35;7154.22;4148;2019-03-11 18:00:00;^NDX
7153.97;7158.40;7144.36;7155.01;4537;2019-03-11 19:00:00;^NDX
7155.02;7166.95;7151.23;7162.61;4943;2019-03-11 20:00:00;^NDX
7162.36;7173.54;7156.65;7170.07;1459;2019-03-11 21:00:00;^NDX
7169.60;7194.06;7163.39;7192.82;1325;2019-03-11 23:00:00;^NDX
7192.70;7193.32;7185.26;7188.75;1364;2019-03-12 00:00:00;^NDX
7188.50;7194.04;7183.01;7190.09;2425;2019-03-12 01:00:00;^NDX
7189.71;7193.95;7187.73;7191.72;2806;2019-03-12 02:00:00;^NDX
7191.84;7198.80;7191.47;7192.98;1678;2019-03-12 03:00:00;^NDX
7192.73;7195.47;7190.08;7193.56;1045;2019-03-12 04:00:00;^NDX
7193.44;7194.56;7187.63;7189.12;493;2019-03-12 05:00:00;^NDX
7189.00;7191.11;7183.96;7184.71;1463;2019-03-12 06:00:00;^NDX
7184.59;7188.19;7178.71;7184.83;1152;2019-03-12 07:00:00;^NDX
7184.70;7193.09;7183.14;7191.75;1467;2019-03-12 08:00:00;^NDX
7191.63;7191.63;7174.46;7182.40;3187;2019-03-12 09:00:00;^NDX
7182.53;7189.36;7175.48;7176.23;2574;2019-03-12 10:00:00;^NDX
7176.35;7176.35;7168.79;7171.15;2196;2019-03-12 11:00:00;^NDX
7171.27;7173.53;7158.15;7168.31;3696;2019-03-12 12:00:00;^NDX
7168.44;7188.80;7166.21;7184.36;3240;2019-03-12 13:00:00;^NDX
7183.86;7189.90;7163.79;7184.06;9115;2019-03-12 14:00:00;^NDX
7184.68;7212.27;7172.45;7205.48;9378;2019-03-12 15:00:00;^NDX
7205.11;7217.37;7186.84;7216.37;8357;2019-03-12 16:00:00;^NDX
7216.13;7219.84;7204.02;7213.68;5965;2019-03-12 17:00:00;^NDX
7213.80;7217.55;7204.60;7215.30;4103;2019-03-12 18:00:00;^NDX
7215.05;7218.41;7204.13;7211.23;3923;2019-03-12 19:00:00;^NDX
7211.11;7211.25;7187.61;7202.87;6941;2019-03-12 20:00:00;^NDX
7202.49;7211.56;7196.91;7208.59;1414;2019-03-12 21:00:00;^NDX
7208.46;7208.73;7196.96;7202.67;756;2019-03-12 23:00:00;^NDX
7202.80;7205.40;7192.02;7200.59;1320;2019-03-13 00:00:00;^NDX
7200.46;7206.67;7196.45;7197.07;2011;2019-03-13 01:00:00;^NDX
7197.20;7200.42;7183.32;7188.53;3774;2019-03-13 02:00:00;^NDX
7188.66;7192.01;7180.85;7184.83;3163;2019-03-13 03:00:00;^NDX
7184.59;7193.52;7183.84;7190.81;1873;2019-03-13 04:00:00;^NDX
7190.56;7196.03;7189.82;7192.70;939;2019-03-13 05:00:00;^NDX
